,user_id,post,location
509,111,"December 2006 -- I visited Rhodes, the largest and most populated of the Dodecanese islands, where I stayed in the medieval old town of Rhodes City, which has been declared a World Heritage Site.  I visited the Palace of the Grand Masters, the Avenue of the Knights and the Archaeological Museum (which exhibits the Aphrodite of Rhodes).  I also visited La Juderia, the former Jewish quarter of Rhodes.",259
510,111,"January 2011 -- I drove from Aguadilla to Rincon, on Puerto Rico's west coast, and went with Taino Divers (http://www.tainodivers.com/) on a snorkeling trip to Desecheo Island, around 45 minutes by boat from Rincon.  We moored at two different sites, and since the second mooring was only 300 yards from Desecheo I was able to swim to the island.  I was only able to spend a few minutes on its rocky coast while resting before swimming back to the boat; wider public access to the island is forbidden due to the presence of unexploded military ordnance.  The waters around Desecheo Island are crystal clear (with 100+ feet visibility) and teem with fish and turtles (I saw two hawksbill turtles while snorkeling).",190
511,111,"November 1996 -- I stayed at the Imperial Hotel, one of the city's most historic, built in 1931 (http://www.theimperialindia.com/).  Among other places, I visited Humayun's Tomb and Qutub Minar, both UNESCO World Heritage Sites, and Jama Masjid, the largest mosque in India.  I was unimpressed with dinner at Buhkara in the ITC Maurya, which has been ranked by Restaurant magazine as the best in Asia.",623
512,111,"April 1998 -- I visited Mykonos out-of-season, when the island was tranquil and easily explored by motorbike.  I spent time in Mykonos town, where I visited its famous windmills and had lunch with Petros the Pelican (a successor to the original who died in 1985).",775
513,111,"February 2005 --  I started my visit in Bogota, where I stayed at Hotel de la Opera (www.hotelopera.com.co/).  I visited several of Bogota's excellent museums, including Donación Botero and El Museo del Oro.  My most memorable dinner was at Andres Carne de Res, just outside the city in Chia (http://www.andrescarnederes.com/).  From Bogota, I also visited the Salt Cathedral of Zipaquirá, an underground church built within the tunnels of a salt mine (http://www.catedraldesal.gov.co/), which is similar to Wieliczka Salt Mine outside Krakow, Poland.  After Bogota, I visited the colonial-walled city of Cartagena, a UNESCO World Heritage Site.",167
514,111,"October 2010 -- I visited the border cities of Ciudad Acuña and Piedras Negras, where I had nachos (which were supposedly created in Piedras Negras in 1943) and spent time in Ciro's bar (established in 1947).",650
515,111,"March 2007 -- I rented a car at the Villahermosa airport and made the 90-minute drive to Palenque, a UNESCO World Heritage Site (http://whc.unesco.org/en/list/411).",90
516,111,"Cuenca -- In November 2014 I visited the Casas Colgadas (Hanging Houses of Cuenca), built along the eastern border of the ancient city, located near the ravine of the river Huécar.  The Historic Walled Town of Cuenca is a UNESCO World Heritage Site.<br><br>Toledo -- In August 1994 and April 2000 I visited Toledo, both times by bus from Madrid (http://www.go-toledo.com/transport/).  Toledo was added to the list of UNESCO World Heritage Sites for its extensive cultural and monumental heritage and historical co-existence of Christian, Muslim and Jewish cultures.",838
517,111,"December 2010 -- I visited the Cave of El Castillo, a prehistoric cave painting site within the complex of the Caves of Monte Castillo in Puente Viesgo.  The Caves of Monte Castillo are part of the Cave of Altamira and Paleolithic Cave Art of Northern Spain UNESCO World Heritage Site (http://whc.unesco.org/en/list/310).  Unlike the better known Cave of Altamira, which is closed to public visitors, the Cave of El Castillo permits visitors and generally requires advance booking.  However, I visited in late December and was able to visit by myself (in addition to the mandatory guide) within minutes of arrival.",837
518,111,"January 2011 -- I visited San Cristóbal de La Laguna and Teide National Park, the two UNESCO World Heritage Sites on Tenerife, the largest and most populous of the seven Canary Islands.  Teide NP offers one of the starkest, but most striking, landscapes I have visited, especially when I hiked into the park and away from the road and parking lots where most visitors congregate.  I based myself in Santa Cruz de Tenerife, where I visited the Auditorio de Tenerife, designed by Santiago Calatrava (http://www.auditoriodetenerife.com/inicio.php).",224
519,111,"December 1999 and December 2005 -- I have visited Campania twice, visiting two UNESCO World Heritage Sites: (1) Archaeological Areas of Pompeii and Herculaneum and (2) the historic city center of Naples.  In Naples, among other places, I visited the Cappella Sansevero (http://www.museosansevero.it/), which contains several idiosyncratic sculptures, including the Veiled Christ, Veiled Truth (Pudicizia) and Release from Deception (Il Disinganno).  I also tried Naples two most well-known pizzerias, Brandi, which was excellent (http://www.brandi.it/), and Antica Pizzeria ""Da Michele"", which was not (http://www.damichele.net/).",896
520,111,"July 2004 -- I visited Sofia, where I stayed at the Sheraton Sofia Hotel Balkan, the city's most historic and architecturally distinct hotel (http://www.starwoodhotels.com/luxury/property/overview/index.html?propertyID=186).  I also made a day trip to Rila Monastery, the largest and most famous Eastern Orthodox monastery in Bulgaria and a UNESCO World Heritage Site (http://whc.unesco.org/en/list/216).",247
521,111,"November 2008 -- I visited Mallorca and stayed in Palma, the capital of the autonomous community of the Balearic Islands, at the Hotel Born, situated in the Palace of the Marquis of Ferrandell (built in the 16th century) (http://www.hotelborn.com/).  In Palma I visited the Catedral, Palau de l'Almudaina and Banys Arabs.  My favorite place to eat was Lonja del Pescado (Casa Eduardo), located behind the fish market and operating since the 1930s.  I also made a day trip to Soller on the narrow-gauge Ferrocarril de Sóller (operating since 1912).",241
522,111,"June 1997 -- I visited Nassau, where I stayed at the Graycliff Hotel (http://www.graycliff.com/), with a world-renowned wine cellar of more than 250,000 bottles, which I was able to visit after dinner.  I also visited the aquarium at Atlantis on Paradise Island, which at that time was free to visit (I believe they now charge a fee for non-guests).",183
523,111,"Maulbronn -- In October 2014 I visited Maulbronn Monastery, the best-preserved medieval Cistercian monastery complex in Europe (http://whc.unesco.org/en/list/546).<br><br>Heidelberg -- In February 2005, September 2008 and September 2009 I visited Heidlberg, where the castle and old town are included on the tentative list of UNESCO World Heritage Sites (http://whc.unesco.org/en/tentativelists/1359/).  
I had dinner on each trip at Zum Roten Ochsen (http://www.roterochsen.de/), and have also eaten at Zum Seppl (http://www.zum-seppl.de/), which are Heidelberg&apos;s oldest and most traditional student pubs.",803
524,111,"September 2008 -- The cafeteria near the top of the Tower Building is open to the public, but there is not much to see inside the building.  ITU (HQ - Geneva) is the least interesting of the MTP destinations that I have visited.",280
525,111,"September 2009 -- I visited Istria by rental car, making stops in Rovinj and Porec, where I visited the Euphrasian Basilica, a UNESCO World Heritage Site (http://whc.unesco.org/en/list/809).",278
526,111,"August 2009 -- I traveled around the Isle of Man using its excellent public bus system, first to Douglas, the capital.  From Douglas, I traveled to Port Erin, a town in the south of the Isle of Man, which has some good vantage points to see basking sharks (http://www.manxbaskingsharkwatch.com/) (although I didn't see any).  From Port Erin, I traveled to Castletown, the former Manx capital.",277
527,111,"March 2007 -- Many buses run from Mexico City's north bus station to Tula, from where I took a taxi to see the Toltec warrior columns.",655
528,111,"October 2009 -- I made arrangements with Jacqui at Voyages Lumiere (http://voyageslumiere.com/), who I highly recommend.  I based myself at the Hotel Oloffson in Port-au-Prince (http://hoteloloffson.com/), and visited the capital's principal sites, highlights being the Marche de Fer and Grand Cimetiere de Port-au-Prince (I visited the latter with Milfort from Mahogany Craft Shop, situated just outside the Hotel Oloffson -- he speaks excellent English and is fun company).  Jacqui also arranged a day trip to Jacmel, located on Haiti's southern coast, which allowed a drive through the mountainous countryside and a visit to Jacmel (similar in construction to the French Quarter of New Orleans, with its many 19th-century merchants' residences graced with wrought-iron facades).",198
529,111,"August 2007 -- I made arrangements through Georgetown-based Dagron Tours (http://www.dagron-tours.com/), who I highly recommend (ask for Ann Hamilton -- she planned an expert trip for me to Guyana, plus Suriname and French Guiana; you can email her at dagrontours@yahoo.com).  In Georgetown, one of South America's most architecturally distinct cities, I stayed at Cara Lodge (http://www.carahotels.com/guyana_lodge/index.php). I also visited Kaieteur NP by small plane (http://www.kaieteurpark.gov.gy/).",170
530,111,"November 2007 -- I stayed at the Yacht Inn, located on the south esplanade in St. Peter Port (http://www.theyacht.gg/).  The hotel is centrally located, on the bus route from the airport, and is within walking distance of the ferries (to Herm and Sark) and to Hauteville House, Victor Hugo's home for most of his exile in Guernsey (http://www.victorhugo.gg/).",271
531,111,"February 2010 -- Bequia Express and Admiralty Transport run frequent daytime ferries on the hour long trip from Kingstown to Port Elizabeth, Bequia (http://www.bequia.net/ferrysvcs.htm).  I had lunch in Bequia at the Frangipani Hotel (http://www.frangipanibequia.com/).",195
532,111,"November 2014 -- I took a bus from Algeciras to La Linea, from where it&apos;s a very short walk to the border with Gibraltar.  Local taxis offer group tours and I visited St Michael&apos;s Cave, the Siege Tunnels and the Gibraltar Nature Reserve to see the Barbary macaque population.  I had dinner at Star Bar, founded in 1889 and the oldest bar in Gibraltar.<br><br>August 1994 -- I drove from Algeciras to La Línea, a town in Spain on the border with Gibraltar, from where I walked to Gibraltar and visited the Gibraltar Nature Reserve (formerly the Upper Rock Nature Reserve).",269
533,111,"November 2000 -- I stayed in Accra at La Palm Royal Beach Hotel (http://www.gbhghana.net/la-palm), and visited Cape Coast Castle (http://www.capecoastcastlemuseum.com/1.html) and Elmina Castle, which are recognized as UNESCO World Heritage Sites.  I had lunch at Hans Cottage Botel, where the restaurant is located above a lagoon housing crocodiles (http://www.hansbotel.com/Hotels/index.html).",379
534,111,"August 2010 -- I organized a day trip from Chisinau to Comrat, the capital of Gagauzia, with Marisha (http://www.marisha.net/).",778
535,111,"November 2006 -- I took a minibus from the Deira Dubai minibus station (minibuses to the various emirates are clearly marked) to Fujairah, the easternmost emirate, and then a taxi to visit Fujairah Museum and Fort (built in 1670).  From Fujairah I took a shared taxi to Sharjah.",425
536,111,"August 2007 -- I arrived overland from Suriname, crossing the Maroni River by canoe and arriving at Saint-Laurent-du-Maroni, where I visited the prison (which was the main penal establishment of French Guiana for a century).  I then traveled overland to Kourou, visiting the Centre Spatial Guyanais (a French spaceport) along the way.  From Kourou, I took a catamaran to visit Les iles du Salut (Devil's Island) (http://www.ilesdusalut.com/).  The catamaran lands at Iles Royale, which has most of the refurbished buildings and support (restaurant and hotel), but far more interesting is Saint-Joseph, which can be reached by small boat and which contains the ruins of the former seclusion cells (solitary confinement).  I ended my visit in Cayenne, and then returned overland back to Suriname.",169
537,111,"September 2009 -- I visited Bologna, which is on the UNESCO World Heritage tentative list (http://whc.unesco.org/en/tentativelists/5010/), and had dinner at one of that city's most famous Bolognese restaurants, Ristorante al Pappagallo, founded in 1919 (http://www.alpappagallo.it/).",897
538,111,"February 2009 -- I based myself in Suchitoto, a colonial, cobblestoned street, about 30 minutes north of San Salvador, staying at Los Almendros De San Lorenzo (http://www.hotelsalvador.com/index.php?id=3&L=1).  I visited several archaeological sites, including Joya de Ceren, the only UNESCO World Heritage Site in El Salvador(http://whc.unesco.org/en/list/675).",157
539,111,"December 2003 -- Quito, along with Krakow, was the first city to be named a UNESCO World Heritage Site (in 1978), and according to UNESCO has ""the best-preserved, least altered historic centre in Latin America.""  The most interesting site is the Basílica del Voto Nacional, the largest neo-Gothic basilica in the Americas, where the grotesques (carved stone figures) are in the form of native Ecuadorian animals, such as iguanas and Galapagos tortoises.  From Quito I visited Mitad del Mundo and Otavalo's market.",168
540,111,"May 2008 -- I flew from Tahiti on LAN Airlines (www.lan.com) and stayed at Hotel Tauraa (http://www.tauraahotel.cl/), who rented me a motorbike that I used to tour the island over three days.",16
541,111,"July 2010 -- I traveled on board the Yankee Freedom II ferry (http://www.yankeefreedom.com/) from Key West to Dry Tortugas National Park, which lies about 70 miles west of Key West.  The ferry, which has a climate-controlled interior cabin and large outdoor areas, departed at 8:00 a.m. and arrived at Dry Tortugas National Park around 10:15 a.m., where I spent the day exploring Fort Jefferson.",782
542,111,"April 2007 -- I flew from Aruba on Dutch Antilles Express (www.flydae.com) and stayed at Hotel Kura Hulanda (http://www.kurahulanda.com/) in Willemstad, a UNESCO World Heritage Site (http://whc.unesco.org/en/list/819).",189
543,111,"December 2006 -- I based myself in Heraklion, the capital of Crete, where I stayed at the Kastro Heraklion Hotel, well located in the city center (http://www.kastro-hotel.gr/).  I traveled by public bus to Knossos, also known as Labyrinth, the largest Bronze Age archaeological site on Crete and probably the ceremonial and political center of the Minoan civilization and culture.  I also made a day trip by public bus to Chania, whose old town is the most attractive urban district in Crete, especially around the Venetian harbor.",252
544,111,"November 2009 -- I traveled by bus to Colima, the capital city of the same state, from Guadalajara.  Colima is a pleasant city, with a lush Plaza Principal that is surrounded by Portals (streets covered in arches) lined with outdoor cafes.",651
545,111,"July 2008 -- I stayed at Sunset House (http://www.sunsethouse.com/), which has excellent facilities for divers and snorkelers, and visited the island by car -- highlights included Boatswain's Beach, which has public exhibits, but you can sneak behind the scenes to see the pens where they farm turtles for consumption (http://www.boatswainsbeach.ky/), and Queen Elizabeth II Botanic Park (http://www.botanic-park.ky/index.html), which is the center for the blue iguana recovery program (http://www.blueiguana.ky/).",187
546,111,"February 2010 -- Osprey Lines (http://www.ospreylines.com/) operates ferries between St. George's, Grenada, and both Carriacou and Petite Martinique, with an early morning departure and late afternoon return.  The ferries arrive first in Hillsborough, the capital of Carriacou, which, if you walk slowly, can be seen in less than five minutes -- better, in my opinion, is to take one of the frequent buses that run between Hillsborough and Paradise Beach (EC$3.50).  ",194
547,111,"May 2010 -- Cape Verde consists of two island groups, the Sotavento (Leeward) islands and Barlavento (Windward) islands, which can further be divided into western and eastern groups.<br><br>Sotavento islands: I visited Santiago, the largest of the Cape Verde islands, where I stayed on the plateau (or city center) in Praia, the capital and largest city in Cape Verde.  I also took an aluguer (minibus) from Sucupira Market in Praia to Ciudad Velha, Cape Verde's only UNESCO World Heritage Site.  <br><br>Barlavento islands (western group):  I visited Mindelo, the largest city in São Vicente and considered the cultural capital of Cape Verde.  I stayed at Casa Cafe Mindelo, a restored 1837 colonial house (http://www.casacafemindelo.com/english/index.htm).  The best place to eat was Pica Pau, which served excellent seafood, especially lobster.<br><br>Barlavento islands (eastern group):  I flew through Sal on each end of my trip, overnighting in Espargos after my inbound flight and having dinner in Santa Maria before my outbound flight.  Sal is not only the least appealing island in Cape Verde, but may be one of the world's least interesting islands (it's denuded, overtouristed and inhospitable, lacking culture, history and any sense of place).",225
548,111,"January 2009 -- I spent time in Bandar Seri Begawan, visiting the Royal Regalia Museum, which contains gifts to the Sultan from world leaders, the Omar Ali Saifuddien Mosque, with its ceremonial boat (reminiscent of the marble boat at Beijing's Summer Palace), and Kampung Ayer, the over-water stilt village.",483
549,111,"October 2007 -- I took the ferry from Tortola to Jost Van Dyke (http://www.jostvandykeferry.com/), where I visited the very well-known, but touristy, Foxy's bar (www.foxysbar.com/home.html).",220
550,111,"November 2000 -- I spent a few days in Cotonou, the country's commercial capital and largest city.  The most interesting site that I visited in Cotonou was Dantokpa Market (which has a large fetish section with an array of animal skulls, bones, quills and feathers).  From Cotonou I visited: the Route des Esclaves in Ouidah; Ganvie (probably the largest lake village in Africa and on the tentative list of UNESCO World Heritage Sites, http://whc.unesco.org/en/tentativelists/869/); and the Royal Palaces of Abomey (a UNESCO World Heritage Site).",358
551,111,"October 2014 -- I spent a few days in Munich, where I visited the Alte Pinakothek, one of the oldest art galleries in the world and which displays one of the most famous collections of Old Master paintings in the world (http://www.pinakothek.de/en/alte-pinakothek); the Staatliches Museum Ägyptischer Kunst, the Bavarian State Collection for Ancient Egypt Art (http://www.smaek.de/); and the Glyptothek, which displays Greek and Roman sculptures (http://www.antike-am-koenigsplatz.mwn.de/en/glyptothek-munich.html).  During this trip, I ate at several of the city&apos;s oldest restaurants: Zum Augustiner (http://www.augustiner-restaurant.com/), Spatenhaus an der Oper (http://www.kuffler.de/de/spatenhaus.php), Osteria Italiana, founded in 1890 (http://www.osteria.de/), and Zum Dürnbräu (http://www.zumduernbraeu.de/).<br><br>October 1995 -- Although I arrived in Munich a few weeks after Oktoberfest, there were still large crowds at Hofbräuhaus München (http://www.hofbraeuhaus.de/).  I visited the Munich Residenz, which served as the seat of government and residence of the Bavarian dukes, electors and kings from 1508 to 1918 (http://www.residenz-muenchen.de/), and just outside Munich I visited Dachau concentration camp, the first Nazi concentration camp opened in Germany.  I had breakfast at Dallmayr -- scrambled eggs with shaved white truffles, still the best breakfast I have ever had (http://www.dallmayr.de/).",804
552,111,"August 2014 -- I passed through Beijing a couple of times while traveling to Mongolia and North Korea.  During my brief layovers, I had Peking duck for lunch at Li Qun Roast Duck Restaurant, ate some strange creatures at the Donghuamen Night Market and visited the Drum and Bell Towers.<br><br>December 2001 -- I spent several days in Beijing, where I stayed at the Beijing Hotel, built in 1915 and located a few minutes from the Forbidden City and Tiananmen Square (the hotel has since been rebranded by Raffles, http://www.raffles.com/beijing/).  I visited the Summer Palace, the Temple of Heaven, the Forbidden City, the Beijing Museum of Natural History (which has an excellent paleontology collection (http://www.bmnh.org.cn/)), and the Beijing Zoo (which has several giant pandas (http://www.beijingzoo.com/)).  I also made day trips from Beijing to visit the Ming Dynasty Tombs and the Great Wall of China, both at the non-restored &quot;wild&quot; wall, where I was the only visitor, and Badaling, the most touristy and least interesting section of the wall.  I had dinner twice at Quanjude, established in 1864 and known for its Peking duck.",676
553,111,"November 2010 -- I visited Augusta Raurica, Switzerland's largest Roman ruins.  The museum displays objects found at the site, including the most important collection of late antique silver in the world.",868
554,111,"November 2010 -- I visited Appenzell, the capital of Appenzell Innerrhoden, including Landsgemeindeplatz, the square where the open-air parliament takes place every April.",867
555,111,"November 2010 -- I traveled by train from St. Gallen to Herisau, the seat of Appenzell Ausserrhoden's government and parliament.",866
556,111,"December 2010 -- I stayed in Oviedo, the capital city of the Principality of Asturias, where I visited three of the Monuments of Oviedo and the Kingdom of the Asturias, a UNESCO World Heritage Site (http://whc.unesco.org/en/list/312/).  In Oviedo, I visited the Iglesia de San Julian de los Prados, the largest remaining pre-Romanesque church.  On the slopes of Monte Naranco, just northwest of central Oviedo, I visited the Palacio de Santa Maria del Naranco and the Iglesia de San Miguel de Lillo.  I had dinner in Sidrería El Pigueña, one of Oviedo's most popular sidrerias (http://www.sidreria.com/elpiguena/detalle.asp).",836
557,111,"April 2007 -- I flew from Aruba on Dutch Antilles Express (http://www.flydae.com/), and spent most of my time snorkeling, including one guided day with Renee Snorkel Trips (http://www.infobonaire.com/reneesnorkeltrips/).",186
558,111,"July 2002 -- I traveled by bus from Belize City to Belmopan, the capital of Belize, and then took another bus that left me off on the highway near Ian Anderson's Caves Branch (http://www.cavesbranch.com/index.html).  I spent a day at Caves Brach, where I went cave tubing (floating on inner tubes on underground rivers, lit by headlamps).  From Caves Branch, I took a bus to Belize City, and then visited Caye Caulker and Ambergris Caye, neither very attractive nor interesting, although snorkeling with nurse sharks and rays off Ambergris Caye was worthwhile.  I ended my visit in Belize City, where I stayed at the Great House (http://www.greathousebelize.com/).",154
559,111,"August 2010 -- I based myself in Minsk, where I stayed at Minsk Hotel, built in 1959 (http://www.hotelminsk.by/), and visited the Belarusian State Museum of the Great Patriotic War (which chronicles the events of World War II from the Soviet perspective), Nyezhavizhimosty Avenue (which is on the tentative list of UNESCO World Heritage Sites), and the apartment building where Lee Harvey Oswald resided between 1959 and 1961 (the apartment is not open to the public).  My favorite place to drink was Rakovsky Brovar, the city's first microbrewery (http://www.brovar.by/eindex.htm?/emain.htm).<br><br>I hired a car (with driver and guide) from Belarus Tour Service (http://www.hotels-belarus.com/) and visited Nesvizh Castle and Mir Castle Complex, both of which are UNESCO World Heritage Sites.",243
560,111,"September 2008 -- I took the train from Geneva to Basel Bahnhof SBB, from where it&apos;s a short walk to the market square.  Basel&apos;s 16th-century Rathaus (Town Hall), located on the market square, is one of the most interesting in Europe, with its outer walls and inner court covered with murals.",869
561,111,"April 2010 -- I took a day tour operated by Barbuda Express (http://www.antiguaferries.com/), which operates a high-speed catamaran that crosses between Antigua and Barbuda in 90 minutes.  On Barbuda, we visited the caves that had been used by the Arawak Indians and Codrington Lagoon National Park, home to the frigate bird sanctuary (http://nationalparksbarbuda.com/).",185
562,111,"November 2006 -- I visited on a day trip from the UAE, flying from Sharjah on Air Arabia (http://www.airarabia.com/), and visited by rental car the island nation's principal sites, including Qal’at al-Bahrain, Bahrain's only UNESCO World Heritage Site  (http://whc.unesco.org/en/list/1192), Manama's fish market, Al Areen Wildlife Sanctuary and the restaurant on the Bahrain-Saudi Arabia causeway.",423
563,111,"September 2009 -- I stopped in Baarle-Hertog (and Baarle-Nassau) while driving a rental car from southern Netherlands to Brussels.  There is some information (in Dutch) on the tourism website (http://www.vvvbaarle.nl/).  You can also take bus 132 that travels between Breda and Tilburg, stopping in Baarle (http://www.desteppe.com/en/bereikbaarheid.htm).",746
564,111,"May 2010 -- I stayed at the Hotel Talisman in Ponta Delgada, the administrative capital of the Azores located on the island of São Miguel (http://www.hoteltalisman.com/), where my favorite restaurant was Restaurante Nacional, established in 1947.  I went whale watching with Picos de Aventura, but only saw common dolphin and Portuguese Man o' War (http://www.picosdeaventura.com/en/).<br><br>I also made a day trip to the island of Terceira, where I visited Angra do Heroismo, the historical capital of the Azores and now one of the two UNESCO World Heritage Sites in the Azores (http://whc.unesco.org/en/list/206).",222
565,111,"October 2015 -- I made a business trip to Vienna, during which I made a day trip by train to Neusiedl am See.  Neusiedl am See is located on the northern shore of the Neusiedler See, the largest endorheic lake (a closed drainage basin that retains water and allows no outflow to other external bodies of water) in Central Europe.  I had lunch at Mole West (http://www.mole-west.at), which sits on platforms over Neusiedler See, part of the Fert&#337;/Neusiedlersee Cultural Landscape UNESCO World Heritage Site (and one of the least interesting World Heritage Sites that I have visited).  I visited Zentralfriedhof, the largest cemetary in Vienna, to see the gravesites of some of the world&apos;s greatest composers, including Ludwig van Beethoven, Johannes Brahms, Franz Schubert and Johann Strauss II, who are buried within a few feet of each other in the Ehrengräber.  I also visited Sankt Marxer Friedhof, a cemetery that contains the unmarked burial of Wolfgang Amadeus Mozart.  In Vienna I ate at Ilona Stüberl, a Hungarian restaurant established in 1957 (http://www.ilonastueberl.at), Figlmüller, a very touristy restaurant opened in 1905 and known for its Wiener Schnitzel (http://www.figlmueller.at/en/), and Zum Schwarzen Kameel, which was established in 1618 and newly built between 1901 and 1902 and is my favorite restaurant in Vienna (http://www.kameel.at).  I had coffee at Café Diglas, opened in 1875 and another of the city&apos;s historic coffee houses (http://www.diglas.at).<br><br>May 2015 -- I spent several days in and around Vienna, where I visited the Kunsthistorisches Museum, one of the world&apos;s best art museums, and the Naturhistorisches Museum, likewise with respect to natural history, that face each other across Maria-Theresien-Platz.  But, I was most surprised by the Collection of Historic Musical Instruments, which exhibits numerous instruments that were played by famous musicians and composers, including Beethoven and Mozart.  I drank in several historic Viennese coffee houses, including Café Landtmann (founded in 1873), Café Central (1876), Demel (1786), Café Sperl (1880) and Café Hawelka (1939).  I visited three nearby World Heritage Sites, starting with a visit to Melk Abbey and a cruise from Melk to Krems (http://www.ddsg-blue-danube.at/eng/cruises_wachau_sightseeing_cruises_wachau) through the Wachau Cultural Landscape.  I made a day trip to Graz, where I visited its historic centre and Schloss Eggenberg.  The train from Vienna to Graz travels along the Semmering railway, which is commonly referred to as the world&apos;s first true mountain railway.<br><br>December 1997 -- I started my trip in Vienna, where I stayed at the Hotel Kaiserin Elisabeth, which has been updated since Mozart stayed there (http://kaiserinelisabeth.at/).  I visited the Kunsthistorisches Museum, Hofburg Palace, and the Palace and Gardens of Schönbrunn (including Tiergarten Schönbrunn, the oldest zoo in the world) (http://www.zoovienna.at/).  I ate at Figlmüller and Griechenbeisl, established in 1447 (http://www.griechenbeisl.at/), and attended an opera at the Vienna State Opera.  From Vienna I took a train to Salzburg, where I stayed at Hotel Goldener Hirsch (http://www.goldenerhirschsalzburg.com/) and visited Mozarts Geburtshaus and Hohensalzburg Castle (http://www.hohensalzburgcastle.com/).",240
566,111,"January 2010 -- I flew for the day from Sydney to Canberra, Australia's largest inland city, and explored the Parliamentary Triangle and the National Portrait Gallery to see the portrait of Nick Cave by Howard Arkley (http://www.portrait.gov.au/).",3
567,111,"April 2007 -- I spent one day in Aruba, where I had lunch at Charlie's Bar (http://www.charliesbararuba.com/) in San Nicolas, Aruba's second largest city, and dinner at La Trattoria el Faro Blanco restaurant located at the foot of the landmark California lighthouse (http://www.aruba-latrattoria.com/).  I rented a car to travel around the island.",181
568,111,"November 2009 -- I visited Texarkana, including its Federal building/courthouse/post office, supposedly the only federal building in the United States that straddles a state borderline (http://www.roadsideamerica.com/story/14354); Bill Clinton&apos;s boyhood home in Hope (http://www.clintonbirthplace.org/hometour.htm); Hot Springs National Park (http://www.nps.gov/hosp/index.htm); and the William J. Clinton Presidential Library in Little Rock (http://www.clintonlibrary.gov/).  I had dinner at Does Eat Place, one of Bill Clinton&apos;s favorite restaurants in Little Rock (http://doeseatplace.net/).  I also visited Cache River National Wildlife Refuge (http://www.fws.gov/cacheriver/ivory_info.htm), where birdwatchers claim to have seen and heard an ivory-billed woodpecker in 2004/5 (http://www.birds.cornell.edu/ivory/evidence/sevenSightings); in fact, the ivory-billed woodpecker is listed on the refuge&apos;s bird list furnished by the U.S. Fish & Wildlife Service.  Many experts doubt the claims, and all subsequent searches (including mine) have been futile.",570
569,111,"January 2010 -- I took one of the frequent trains that run from Torino to Aosta, the principal city of the Aosta Valley (approximately two hours), and departed from Aosta by bus to Milan (http://www.savda.it/).",892
570,111,"March 2005 -- I took the ferry from Marigot, St. Martin to Blowing Point, Anguilla (http://link.ai/) and took a taxi to Shoal Bay, reputedly one of the nicest beaches in the Caribbean.",179
571,111,"November 2008 -- I took a local bus from Seu d&#39;Urgell, Spain, stayed at Hotel Pyrenees (http://www.hotelpyrenees.com/), and returned by Novatel Bus (http://www.andorrabybus.com/web/index.php) to Barcelona airport (around three hours).",239
572,111,"<p>September 2018 --&nbsp;I took a ferry from Istanbul across the Sea of Marmara, the smallest sea in the world, and then made my way to Bursa, which served as the capital of the Ottoman Empire in the middle of the fourteenth century. Bursa&rsquo;s mosques, blue-green tiled tomb, bazaars and other buildings from that period have earned it a&nbsp;spot on the list of World Heritage Sites. One of my first tasks was to pick up a block of halva from Mehmet Helvaci, which started selling the sesame confection in 1933. There wasn&rsquo;t that much to see in Turkey&rsquo;s fourth largest city, so I had time for lunch of İskender kebap at Kebap&ccedil;ı İskender, which created its thinly cut grilled lamb topped with tomato sauce and slathered with melted sheep butter and yogurt in 1867. The halva and kebap were worth the journey across the sea; the sites, not so much.</p>

<p>August 2010 -- I began my trip in Izmir, from where I took the train to Selcuk and visited Ephesus, which was then on the tentative list of UNESCO World Heritage Sites. I flew from Izmir to Kayseri and visited Cappadocia (a UNESCO World Heritage Site), including the Goreme Open-Air Museum, the Zelve Open-Air Museum and Pasabagi, the best place to see fairy chimneys.</p>
",556
573,111,"December 2007 -- I flew from Samoa to American Samoa on Polynesian Airlines (http://www.polynesianairlines.com/) and visited the island by rental car, making stops at two tuna canneries (operated by Star-Kist and Chicken of the Sea).",64
574,111,"November 2007 -- I flew on Aurigny Air (http://www.aurigny.com/) from Jersey and to Guernsey, and visited Alderney on foot, walking from the airport to its unofficial capital, St. Anne, and along the coast to view the Victoria era forts, stopping for breakfast at The Divers Inn.",238
